date,MAB_ELE_PRO156,MAB_ELE_SHP156,MAB_ELE_SHP250,MAB_ELE_PRO392,MAB_ELE_SHP392,MAB_ELE_PRO756,MAB_ELE_SHP756,MAB_ELE_PRO826,MAB_ELE_SHP826,MAB_ELE_SHP840,RohiMETMIN1000_org,RohCOPPER1000_org,WKLWEUR840_org,PRI27840_org,PRI27380_org,PRI27250_org,PRI27276_org,PRO28756_org,PRO28392_org,PRO271000_org,PRO27756_org,PRO27826_org,PRO27392_org,PRO27276_org
2010-06-01,107.43463699304591,107.43463699304591,116.28529895188414,106.12927128007205,105.25394824655872,98.21830836886504,98.30395576270011,105.4545585289798,96.28837744554032,99.80047140655157,89.09092808728012,86.25726775573119,1.220900058746338,100.04703521728516,99.99132537841795,100.22870117629527,99.96492004394533,97.95684093075434,104.99553872571416,99.06885321023124,98.66854235306728,100.22951801217444,108.44096364822488,107.0562973022461
2010-07-01,107.43463699304571,107.43463699304571,95.96208838930669,103.63212326002702,103.50217321079911,98.9204231836761,98.94480393488942,99.78726445203895,97.6333686695488,100.68034095397684,89.19850455078712,89.38881257917797,1.2769999504089355,99.9212646484375,100.1994247436523,100.37381787717824,99.85969543457033,98.8145160525308,103.6792024600699,99.70213576651548,99.10279002046278,98.5530386189003,103.53612828571002,103.8590469360352
2010-08-01,107.43463699304576,107.43463699304576,77.40844044945612,95.67158218098416,94.59467123083472,99.62455770808636,99.58575540807009,95.8897566928012,98.88734803113952,101.60314308170192,97.5876119511594,96.67106939812606,1.2893999814987185,99.98792266845705,100.1994247436523,100.52952636830815,99.96492004394533,99.6985254614379,96.98483755107374,100.31506381907388,99.49718889866752,99.63077537171938,92.99384094051032,98.80532836914062
2010-09-01,113.93916501738974,113.93916501738974,109.250598235045,115.96001572551287,120.76502023808568,100.31355865304948,100.20910508951252,110.83769020284372,100.03936325329884,102.56188335410222,100.6375517740439,102.31613167626944,1.3066999912261963,100.1524658203125,100.4075241088867,100.69487016658198,100.1753845214844,100.58019343373522,117.08692468610012,100.89900505049305,99.85442676074778,107.77367528190796,113.6622367354158,112.7288360595703
2010-10-01,113.93916501738951,113.93916501738951,105.58251690162804,100.71657970334856,98.48027317245804,100.9719809460232,100.79872000847143,106.24344251698626,101.08474520291556,103.55125177960286,108.27305434034989,110.05504418924885,1.389799952507019,100.41336822509766,100.4075241088867,100.8685013160188,100.2806091308594,101.43245068693724,103.07511679772,101.44754589352628,100.17907484821484,106.33669294481588,95.90749824925555,110.1504058837891
2010-11-01,113.93916501738974,113.93916501738974,101.2120395964527,107.03200880456818,105.12196211270944,101.5862399530062,101.340238926475,114.89178539479369,102.0244620727091,104.56713029369638,109.4269031623369,112.41053445989436,1.3660999536514282,100.7459716796875,100.8237228393555,101.04871513701735,100.3858337402344,102.23050500274567,110.01264101259896,101.95634594062165,100.4768474323832,116.39556930446062,100.95446899935556,112.2131500244141
2010-12-01,100.00000000000004,100.00000000000004,115.1186620338649,110.46976569096545,111.9838769923215,102.14472187355192,101.82124197008478,103.90768950405392,102.86417680674488,105.6060501969684,114.5235082758779,121.40052537480224,1.3220000267028809,101.02913665771484,101.0318222045898,101.23352088994054,100.5962829589844,102.95244203968258,113.44207683276296,102.42293272819468,100.75386773452315,105.1392076639058,104.40919262560024,97.56768035888672
2011-01-01,85.43526265894855,85.43526265894855,96.96065618546842,96.05498042500068,92.17433148799154,102.6378567036542,102.23139236841617,95.9868012399951,103.61309980365884,106.66466715174256,120.80677989449788,126.82122807065085,1.3359999656677246,101.54696655273438,101.5520629882813,101.4207431702171,101.1224136352539,103.57973343616862,97.89633192939743,102.8464563882332,101.01599159887652,98.79253567508232,92.30044572152148,96.6394500732422
2011-02-01,85.43526265894855,85.43526265894855,99.9202987965222,107.44330947785625,107.5620966601195,103.0581554657372,102.56254818020824,102.50582354575498,104.2827339030831,107.73930871675935,125.81963076351688,130.96069886140776,1.36489999294281,101.8961410522461,102.9047012329102,101.60814435845695,101.1224136352539,104.097631437341,110.83870485662584,103.227423044061,101.2682293030021,102.86398563017664,100.52006329092028,102.0025787353516
2011-03-01,116.93703086330952,116.93703086330952,120.6565412285238,120.05495815536734,121.2438412482534,103.4002128174211,102.80883999127758,122.05356111360516,104.8856052293722,108.82563115468112,121.37058532795088,126.12658266767482,1.399899959564209,102.24797821044922,102.8006591796875,101.79355526660048,101.3328704833984,104.49543511186944,121.02322480850938,103.5674237712432,101.51429424652883,121.90400159664702,118.08065246589794,117.9888229370117
