date,MAB_ELE_PRO156,MAB_ELE_SHP156,MAB_ELE_PRO250,MAB_ELE_SHP250,MAB_ELE_PRO276,MAB_ELE_SHP276,MAB_ELE_PRO380,MAB_ELE_SHP380,MAB_ELE_PRO392,MAB_ELE_SHP392,MAB_ELE_PRO756,MAB_ELE_SHP756,MAB_ELE_PRO826,MAB_ELE_SHP826,MAB_ELE_PRO840,MAB_ELE_SHP840,MAB_ELE_PRO1100,MAB_ELE_SHP1100,RohiBASEMET1000_org,RohiENERGY1000_org,RohiMETMIN1000_org,RohiNATGAS1000_org,RohCRUDE_PETRO1000_org,RohCOPPER1000_org,WKLWEUR840_org,PRI27840_org,PRI27826_org,PRI27380_org,PRI27250_org,PRI27276_org,PRI27156_org,PRO28840_org,PRO281000_org,PRO28756_org,PRO28826_org,PRO28380_org,PRO28392_org,PRO28250_org,PRO28276_org,PRO27840_org,PRO271000_org,PRO27756_org,PRO27826_org,PRO27380_org,PRO27392_org,PRO27250_org,PRO27276_org
2004-12-01,32.733755651716066,32.733755651716066,122.84230058386736,104.11297428939808,102.34454912053452,105.03396970718336,125.54822578312427,117.95883913797711,114.12863035377623,116.67040606164532,85.71029246458596,80.60708162692059,107.31950290513717,79.05231523781733,105.61671569638536,93.73153868723753,109.32527753636062,101.52575454817138,58.855705329143944,56.14079707206749,52.655492468205246,107.51027709708198,49.39848582297603,41.74577325337597,1.3408,81.83039855957031,81.77690565907592,94.684814453125,96.86473775888884,93.44090270996094,92.8326317623625,97.6984634399414,106.79949188232422,97.06099168484104,105.68094710842348,132.888916015625,119.33459498307424,132.1827545166016,109.7294235229492,121.30326843261719,94.61295710571228,66.16495033577755,110.28839437181917,108.6912536621094,103.51361479639176,107.713752746582,88.801025390625
2005-01-01,21.92819388302241,21.92819388302241,109.81138618318522,89.7225312803001,79.39125731530035,77.77331494008307,106.46468076499801,72.30037232060829,104.48537459278548,104.63181773996814,85.74830615294786,80.68136595967229,100.25382848914984,79.26226819288127,109.17571072847768,94.29799098326225,89.61676625597859,76.31761365154676,59.14986569629534,60.76599033766901,56.39844425489524,104.365385304575,54.3672294785039,42.07156911413744,1.3119,82.65886688232422,81.89690474306995,95.41316223144531,96.86476878360048,93.65135192871094,92.86137571872476,103.56842041015625,88.43645477294922,97.17622071880974,95.97138233540586,102.4914627075195,108.97420109653504,114.3147201538086,76.45365905761719,120.28410339355469,95.19159914965189,66.07000302163252,108.01317233809,115.5886764526367,95.33261106774276,102.5174255371094,84.77867889404297
2005-02-01,21.92819388302241,21.92819388302241,112.77064856988488,87.07192802983097,85.48053948072273,81.6503858403677,119.97084345073999,87.20655045309964,113.1724417310691,112.78582673325968,85.82633735640596,80.80391711121146,111.40431278421607,79.4847071857077,112.40011722000894,94.89102675462567,97.80553702964026,82.25598082537942,61.04876473335564,61.984719606814394,57.939183882678535,104.49771651608899,56.702647904788705,43.182417800211034,1.3014,83.0922622680664,82.02384342073819,95.62125396728516,96.86481442909351,93.75657653808594,92.90135921032896,107.60734558105469,94.5674819946289,97.309948787651,106.60080061323569,117.3902206420898,117.08254725376428,120.4060974121094,84.51353454589844,121.8948974609375,95.79779295331113,66.05212698023355,120.10777367528189,125.8969192504883,105.1996962535377,100.4036636352539,87.25398254394531
2005-03-01,29.649776259392507,29.649776259392507,132.81540992905988,106.68068988232503,99.81302952709379,97.14078275382712,136.81787300838064,105.27097832562208,146.6974678699679,154.69046169190165,85.95180313352033,80.98140953350111,121.99024525060773,79.72034822513825,114.44237220775568,95.50517597092337,110.31262180829714,96.28220535667876,63.864878593477236,71.1196409531145,60.22413855165144,114.64467040198201,64.45139342342395,44.8518760585288,1.3201,83.3839111328125,82.15780638075498,95.41316223144531,96.86488465326289,93.75657653808594,92.95563313209973,110.8572769165039,109.51142120361328,97.47052092041616,118.86551401073164,136.6886138916016,152.68709919502902,144.6700592041016,103.5118026733398,121.54467010498047,96.4235273298003,66.11714135089487,127.65193094501545,137.1147003173828,134.48454783960372,113.6146697998047,93.02964782714844
2005-04-01,29.923804950870693,29.923804950870693,119.87676522535668,93.28661358310306,95.96444818936152,91.5191971547028,129.52342671615116,95.87412964795845,111.36862283402802,109.08486767509355,86.13158387034599,81.2198183497453,113.74006579714842,79.97029867702621,114.39432530110307,96.13510199003224,106.51747577685906,90.39364311777345,62.42271970782254,70.2533332265046,59.053991376197644,118.55659052214,64.06880277991878,45.05076707895293,1.2938,83.529052734375,82.29907771187452,95.41316223144531,96.8649958824348,93.86180114746094,93.02757102833863,111.61933135986328,100.9970474243164,97.6662945133887,109.56477301763054,129.0892486572266,114.08372368870454,130.0507507324219,96.8336181640625,119.89176177978516,97.06063438745689,66.26938318117897,121.30525895619198,130.5204620361328,105.83250419617521,103.3981628417969,94.37042999267578
2005-05-01,32.73906189402101,32.73906189402101,114.21683000984906,93.64157591489126,88.22006100496108,85.30809257463483,139.5480427917975,102.86547894148332,106.35652739501487,103.51730001059674,86.3716223569482,81.52410819422659,111.94653603082132,80.23601542229659,113.77424799899126,96.7758863485769,103.4031460702494,88.90578816495363,59.458829320532836,65.9939494259745,56.64913293824044,110.44905701340998,60.50873718925438,43.12136757373626,1.2694,83.74310302734375,82.44812467078856,95.51720428466797,96.86517434740429,94.07225036621094,93.1207346089245,110.79230499267578,98.75516510009766,97.90499246109614,107.11183033813134,139.1884002685547,108.75681215843598,124.9746170043945,90.04029846191406,119.6816635131836,97.7012629030109,66.51173000939315,120.70651631573695,140.3739166259766,101.46232201327301,96.79265594482422,84.88182830810547
2005-06-01,35.84671445214215,35.84671445214215,137.4642519674877,109.6591471473394,107.93688343392068,103.73879536840916,128.06466785014896,112.7465425863983,123.89191085324146,122.77391108453881,86.67657275261244,81.89796788951816,121.39403549043442,80.51921565072122,115.73963540563678,97.42324921148153,115.41979771628604,102.13228049222222,60.65621195664074,72.9132318143886,57.620672151787645,119.20807735198899,68.18038565853533,46.77068467663095,1.2165,84.035888671875,82.60555485653842,95.51720428466797,96.8654604585991,94.07225036621094,93.23868965319498,113.0478515625,107.79716491699219,98.19315256141181,118.86551401073164,127.5893707275391,125.98024330639703,147.5126953125,111.3413925170898,121.07222747802734,98.3383124057855,66.84559246242617,125.97545155174134,129.1561279296875,119.63377944864399,121.1889877319336,101.6931686401367
2005-07-01,31.002236013546238,31.002236013546238,113.53049109070028,88.50315132255727,93.79308582549945,90.10961379609336,135.47204324226732,108.29431354883285,115.8915034291405,116.29102219224643,87.0495391633711,82.34362377874942,108.55007997330252,80.82174132272307,107.50783083898023,98.0736897591851,102.72914217644468,89.15812197435824,60.840694858696445,77.2458633538415,57.770358950452746,127.21346741922798,71.31232179429196,47.96708331049941,1.2037,84.07575225830078,82.77204909341935,95.41316223144531,96.86591371395518,94.177490234375,93.38477934905751,103.1003189086914,97.71728515625,98.53573306659807,104.35226982369474,131.4890441894531,118.13101290195229,120.7106628417969,95.22164154052734,116.23938751220703,98.96579219787347,67.27088189829385,116.15607224827859,144.6184997558594,111.325120522691,101.9009094238281,91.17317962646484
2005-08-01,31.351821132541403,31.351821132541403,79.47555245262713,74.94096370448054,87.52702210995429,85.2907652151154,57.55417458093376,57.09373323403562,110.57680534617998,111.88894812069385,87.491927027134,82.86174740220793,110.36499507732918,81.14538862717745,110.49538165799035,98.72455172306117,84.19485732369132,76.6770566795367,63.76158094499753,86.7816862354019,60.140324311208246,152.324564101041,78.30201935550191,50.40293425968942,1.2292,84.1220474243164,82.9482767900203,95.62125396728516,96.86661876585605,94.177490234375,93.56187014482708,105.0795669555664,90.59978485107422,98.93591227223223,102.41035686909123,57.89517974853516,116.49526528328428,80.20304870605469,87.50719451904297,121.22444915771484,99.57908139909604,67.78595098176977,124.77796627083124,56.77109909057617,98.5090045097017,78.2972412109375,87.56338500976562
2005-09-01,33.13759569985644,33.13759569985644,131.60867767798544,103.07059188783121,105.58717069558621,104.46335084415098,133.6622921555928,110.36038279830423,128.030978808456,132.4068231223349,88.00348587321541,83.45157585806017,121.8729428740422,81.49162271725487,113.61475909196325,99.37385760677537,114.21415333120771,101.33382402304022,63.64031009800394,89.6923862605919,60.04192687352924,191.964532161484,78.04541506846202,51.200449294275415,1.2256,84.57930755615234,83.13475728913079,95.51720428466797,96.86769622930039,94.177490234375,93.77209141653809,108.48211669921875,106.22817993164062,99.39491872036149,116.10595349629504,129.0892486572266,133.39250711847575,136.9543151855469,107.5417404174805,123.78284454345703,100.17495663338764,68.38800245546226,132.3221235405648,144.1637115478516,117.09876730207647,122.9504547119141,102.0025787353516
